0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19	19	19	19	19	19	19	19	0	0	0	0	0	0	0	0	0	0	0	0	
19	19	19	19	19	19	19	19	19	19	0	0	0	0	0	0	0	0	0	0	
19	19	19	19	19	19	19	19	19	19	19	19	19	0	0	0	0	0	0	0	
19	19	19	19	19	19	19	19	19	19	19	19	19	19	0	0	0	0	0	0	
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	0	0	0	0	0	
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	0	0	0	
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	
19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	19	
19	19	19	19	19	19	21	21	21	21	19	19	19	19	19	19	19	19	19	19	
19	19	19	19	19	19	21	21	21	21	19	19	19	19	19	19	6	5	5	5	
19	19	19	19	19	19	21	21	21	21	19	19	19	19	19	6	17	17	17	17	
19	19	19	19	19	19	21	21	21	21	19	19	19	19	6	17	17	17	17	17	
5	5	28	19	19	19	21	21	21	21	19	19	19	6	17	17	17	17	17	17	
17	17	17	28	19	19	21	21	21	21	19	19	6	17	17	17	17	17	17	17	
17	17	17	17	28	19	21	21	21	21	19	6	17	17	17	17	17	17	17	17	
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	
17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	17	
